var1,var2,var3,var4,var5,var6,var7,var8
0,0,750,0,50,50,0,100
0.100050025012506,0.270459023658924,750,-2.40445614880836e-19,50,50,-6.86373379231647e-20,100
0.200100050025012,-1.14728239792424,750,5.32389926630593e-14,50,50,1.83280619102996e-14,100
0.300150075037519,-4.65377525914607,750,6.14666731157947e-13,49.9999999999998,50.0000000000003,2.02892548132162e-13,100
0.400200100050025,-3.51851386775631,750,6.30250198052495e-13,49.9999999999997,50.0000000000004,2.11369174984762e-13,100
0.500250125062531,0.728927775337965,750,-1.77988789248591e-12,50.0000000000004,49.999999999999,-5.67848574767694e-13,99.9999999999996
0.600300150075038,0.895865509104283,750,-1.76956651836888e-12,49.9999999999992,49.9999999999992,-4.54410992633113e-13,99.9999999999997
0.700350175087544,-1.07589586693332,750.000000000001,1.97357746235641e-12,49.9999999999978,50.0000000000013,7.73886740593872e-13,100
0.80040020010005,-1.46323475845599,750.000000000001,3.23587283606349e-12,49.9999999999977,50.000000000002,1.15349228631158e-12,100.000000000001
0.900450225112556,-1.92127868161353,750.000000000003,9.05453246009407e-12,49.9999999999948,50.0000000000054,3.14234141570562e-12,100.000000000002
1.00050025012506,-1.77041677444332,750.000000000003,9.00143919074839e-12,49.9999999999965,50.0000000000051,2.98552016198431e-12,100.000000000002
1.10055027513757,-0.00412254507828981,749.999999999995,-1.68921683619376e-11,50.0000000000059,49.9999999999904,-5.53895443709407e-12,99.9999999999967
1.20060030015008,0.0278690319770768,749.999999999997,-1.38540886701253e-11,49.9999999999906,49.999999999994,-3.35768404652709e-12,99.9999999999981
1.30065032516258,-1.91815147630813,750.00000000002,5.82819717599431e-11,49.9999999999617,50.0000000000353,2.06232089356323e-11,100.000000000012
1.40070035017509,-2.40315294112672,750.000000000023,7.04663446666059e-11,49.9999999999644,50.0000000000413,2.40225125439406e-11,100.000000000014
1.50075037518759,-1.83529111330892,750.000000000012,3.35473418182893e-11,49.9999999999758,50.0000000000206,1.201895236303e-11,100.000000000007
1.6008004002001,-1.99308604040392,750.000000000016,4.43773478808614e-11,49.9999999999656,50.0000000000276,1.61224506568461e-11,100.00000000001
1.70085042521261,-2.3007648094245,750.000000000023,6.69658303673126e-11,49.999999999958,50.0000000000403,2.34869269034789e-11,100.000000000014
1.80090045022511,-2.85144961177586,750.000000000044,1.3290711891523e-10,49.9999999999227,50.0000000000791,4.60803291723546e-11,100.000000000027
1.90095047523762,-4.07033914663305,750.000000000093,2.91000381612981e-10,49.9999999998589,50.0000000001696,9.8610702280349e-11,100.000000000058
2.00100050025013,-4.70635877954477,750.000000000112,3.57389587252645e-10,49.9999999998469,50.0000000002056,1.19419969937118e-10,100.00000000007
2.10105052526263,-4.8830688135935,750.00000000012,3.82264263243263e-10,49.9999999998279,50.0000000002209,1.28347684321371e-10,100.000000000076
2.20110055027514,-5.95427940940211,750.000000000168,5.3641430737924e-10,49.9999999997557,50.0000000003104,1.80391813763565e-10,100.000000000106
2.30115057528764,-7.07405530621337,750.000000000202,6.50129608823186e-10,49.9999999997197,50.0000000003742,2.17347924888887e-10,100.000000000128
2.40120060030015,-7.29349235004533,750.000000000207,6.69403361404041e-10,49.9999999997205,50.0000000003841,2.23008507940502e-10,100.000000000132
2.50125062531266,-7.13917051339277,750.000000000203,6.53728916740173e-10,49.9999999997266,50.0000000003751,2.1780715599741e-10,100.000000000128
2.60130065032516,-7.02805098692485,750.0000000002,6.45367066741081e-10,49.9999999997298,50.0000000003704,2.15055363993961e-10,100.000000000127
2.70135067533767,-6.93168433623255,750.000000000199,6.39592276139738e-10,49.9999999997311,50.0000000003672,2.13216697801732e-10,100.000000000126
2.80140070035018,-7.12655666176554,750.000000000202,6.49438271365946e-10,49.999999999725,50.0000000003731,2.166606311369e-10,100.000000000128
2.90145072536268,-7.43343266621225,750.000000000205,6.594852119528e-10,49.9999999997219,50.0000000003788,2.19927365160681e-10,100.00000000013
3.00150075037519,-7.25016965540048,750.000000000204,6.57426727059465e-10,49.9999999997236,50.0000000003775,2.19171561765505e-10,100.000000000129
3.10155077538769,-6.83767107765836,750.000000000204,6.56229796781516e-10,49.9999999997241,50.0000000003768,2.18771296024394e-10,100.000000000129
3.2016008004002,-6.58976758363977,750.000000000205,6.59676921733686e-10,49.9999999997228,50.0000000003787,2.19902936732512e-10,100.00000000013
3.30165082541271,-6.2219497753356,750.000000000208,6.70185456058818e-10,49.9999999997181,50.0000000003848,2.23432036055047e-10,100.000000000132
3.40170085042521,-5.76556856841162,750.000000000215,6.94315898965081e-10,49.9999999997096,50.0000000003985,2.31340522418932e-10,100.000000000136
3.50175087543772,-5.45987476219074,750.000000000222,7.17235562968128e-10,49.9999999997014,50.0000000004114,2.38850240852084e-10,100.000000000141
3.60180090045022,-4.99516639969587,750.000000000234,7.5553442072267e-10,49.9999999996834,50.0000000004337,2.5177178334094e-10,100.000000000149
3.70185092546273,-4.21883793734668,750.00000000026,8.38967513302256e-10,49.9999999996497,50.0000000004814,2.79479065448664e-10,100.000000000165
3.80190095047524,-3.46467617216306,750.00000000029,9.39165177128862e-10,49.9999999996135,50.0000000005382,3.12383918401046e-10,100.000000000184
3.90195097548774,-2.75824376125259,750.000000000319,1.03402571206835e-09,49.9999999995761,50.0000000005923,3.43788841809988e-10,100.000000000203
4.00200100050025,-1.91402514728845,750.000000000355,1.15105266958623e-09,49.9999999995295,50.0000000006592,3.82586395087788e-10,100.000000000226
4.10205102551276,-1.86275366042028,750.000000000357,1.16421619155319e-09,49.9999999995538,50.000000000663,3.84554298877972e-10,100.000000000227
4.20210105052526,-3.34010231434124,750.00000000031,1.01474368535062e-09,49.9999999996211,50.0000000005765,3.34304104137184e-10,100.000000000197
4.30215107553777,-4.67115982837098,750.000000000281,9.16980514278337e-10,49.9999999996505,50.0000000005218,3.02665403649776e-10,100.000000000178
4.40220110055028,-4.70737642414648,750.000000000281,9.13621778020768e-10,49.9999999996421,50.0000000005212,3.02367918303132e-10,100.000000000178
4.50225112556278,-3.83842002983697,750.000000000297,9.67019252478803e-10,49.9999999996192,50.0000000005519,3.20232818349201e-10,100.000000000189
4.60230115057529,-3.10875394070387,750.000000000309,1.00677839329627e-09,49.9999999996073,50.0000000005741,3.33086582462313e-10,100.000000000196
4.70235117558779,-3.12357262919128,750.000000000309,1.00789122392454e-09,49.9999999996107,50.0000000005743,3.33142406428264e-10,100.000000000196
4.8024012006003,-3.87629962055721,750.000000000305,9.96042392565321e-10,49.9999999996163,50.0000000005674,3.29129843211586e-10,100.000000000194
4.90245122561281,-4.71944932170767,750.000000000306,9.97991668409278e-10,49.9999999996159,50.0000000005685,3.29751162875969e-10,100.000000000194
5.00250125062531,-4.86769348744848,750.000000000306,9.99707218706281e-10,49.9999999996169,50.0000000005692,3.30175213070846e-10,100.000000000195
5.10255127563782,-4.31506179145201,750.0000000003,9.81192339837872e-10,49.9999999996254,50.0000000005585,3.23940259688529e-10,100.000000000191
5.20260130065033,-3.72021746080286,750.000000000291,9.49416196017285e-10,49.9999999996356,50.0000000005407,3.13600343301695e-10,100.000000000185
5.30265132566283,-3.55648522765913,750.000000000288,9.37485440981313e-10,49.9999999996357,50.0000000005344,3.10032352007879e-10,100.000000000183
5.40270135067534,-3.84040364024522,750.000000000297,9.64471152113673e-10,49.9999999996217,50.0000000005503,3.19258327739926e-10,100.000000000188
5.50275137568784,-4.27009927284636,750.000000000311,1.01098078658593e-09,49.9999999996051,50.0000000005767,3.3453224429632e-10,100.000000000197
5.60280140070035,-4.39147675762318,750.000000000315,1.02519156747701e-09,49.9999999996061,50.0000000005839,3.38692654992199e-10,100.0000000002
5.70285142571286,-4.01883413879844,750.0000000003,9.80319195661738e-10,49.9999999996289,50.0000000005576,3.23396375480421e-10,100.000000000191
5.80290145072536,-3.46221321413752,750.000000000277,9.02973562051755e-10,49.9999999996572,50.0000000005137,2.97944916130821e-10,100.000000000176
5.90295147573787,-3.22124796798947,750.000000000265,8.62596806567756e-10,49.9999999996619,50.0000000004921,2.85498240711497e-10,100.000000000168
6.00300150075037,-3.54772469425721,750.000000000285,9.23633273050378e-10,49.9999999996283,50.0000000005282,3.06534584926113e-10,100.000000000181
6.10305152576288,-3.62849704023285,750.000000000288,9.40911799946006e-10,49.9999999996435,50.0000000005353,3.10488451098679e-10,100.000000000183
6.20310155077539,-2.77296186514691,750.00000000023,7.58233890918899e-10,49.9999999997294,50.0000000004292,2.48783906439141e-10,100.000000000147
6.30315157578789,-1.72837912094674,750.000000000148,4.87474499619227e-10,49.9999999998234,50.0000000002762,1.60121755841955e-10,100.000000000094
6.4032016008004,-1.27565208390609,750.00000000011,3.5430311636986e-10,49.999999999848,50.0000000002038,1.18346802718594e-10,100.00000000007
6.50325162581291,-1.54370895534712,750.000000000136,4.32461501698451e-10,49.9999999997976,50.0000000002511,1.45894785430612e-10,100.000000000086
6.60330165082541,-2.14960185302874,750.00000000019,6.09269956908629e-10,49.9999999997283,50.000000000352,2.04463015119662e-10,100.000000000121
6.70335167583792,-2.51897921964441,750.00000000022,7.1031857611256e-10,49.999999999705,50.0000000004076,2.36576144565369e-10,100.00000000014
6.80340170085042,-2.31194621155669,750.000000000204,6.62139568142936e-10,49.999999999739,50.0000000003781,2.19347093375438e-10,100.000000000129
6.90345172586293,-1.78927678654559,750.000000000166,5.37088083675281e-10,49.9999999997874,50.0000000003067,1.77971548179655e-10,100.000000000105
7.00350175087544,-1.51174007141729,750.000000000146,4.71315108822627e-10,49.9999999998003,50.0000000002709,1.57260380326361e-10,100.000000000093
7.10355177588794,-1.72858192840015,750.00000000016,5.12216521804446e-10,49.9999999997739,50.0000000002956,1.71675859678747e-10,100.000000000101
7.20360180090045,-2.26455812875734,750.000000000187,5.98643664768991e-10,49.9999999997379,50.0000000003452,2.00473900685734e-10,100.000000000118
7.30365182591296,-2.77612547955989,750.000000000206,6.62479847283473e-10,49.9999999997162,50.0000000003812,2.21332423183465e-10,100.000000000131
7.40370185092546,-2.99257918558013,750.000000000212,6.82604995756594e-10,49.999999999712,50.0000000003922,2.27680636152681e-10,100.000000000134
7.50375187593797,-2.93699146676472,750.000000000211,6.79736281319119e-10,49.9999999997142,50.0000000003904,2.26639790492842e-10,100.000000000134
7.60380190095047,-2.92335156765472,750.00000000021,6.78745391318303e-10,49.9999999997137,50.00000000039,2.263809865452e-10,100.000000000134
7.70385192596298,-3.21349824821208,750.000000000212,6.82208674678252e-10,49.9999999997118,50.000000000392,2.27571896755868e-10,100.000000000134
7.80390195097549,-3.7774532238593,750.000000000211,6.79189049489942e-10,49.999999999713,50.0000000003903,2.26569363973867e-10,100.000000000134
7.90395197598799,-4.40624417955192,750.000000000207,6.67599320065527e-10,49.9999999997173,50.0000000003837,2.2275307580133e-10,100.000000000131
8.0040020010005,-4.90764398819339,750.000000000203,6.55007363028736e-10,49.9999999997216,50.0000000003766,2.18642106325989e-10,100.000000000129
8.10405202601301,-4.77567123026119,750.000000000204,6.57900852294457e-10,49.9999999997173,50.0000000003787,2.19858811364421e-10,100.00000000013
8.20410205102551,-3.83416304346705,750.00000000021,6.79680861016594e-10,49.9999999997079,50.0000000003912,2.27144569303067e-10,100.000000000134
8.30415207603802,-3.00426999061358,750.000000000215,6.96755583059864e-10,49.9999999997027,50.0000000004008,2.32674427820391e-10,100.000000000137
8.40420210105053,-2.96709084527179,750.000000000216,6.97635583312191e-10,49.9999999997043,50.000000000401,2.32801686618114e-10,100.000000000137
8.50425212606303,-3.631704078211,750.000000000211,6.83645900310998e-10,49.9999999997107,50.0000000003929,2.28095148649053e-10,100.000000000135
8.60430215107554,-4.34652947243115,750.000000000206,6.66536953239471e-10,49.9999999997163,50.0000000003833,2.22518581606055e-10,100.000000000131
8.70435217608804,-4.50481415757325,750.000000000205,6.62397839661576e-10,49.9999999997158,50.0000000003812,2.21320100509938e-10,100.000000000131
8.80440220110055,-4.04299663152618,750.000000000209,6.73000535964209e-10,49.9999999997106,50.0000000003874,2.24924240463841e-10,100.000000000133
8.90445222611306,-3.4410259606868,750.000000000213,6.85998932901631e-10,49.9999999997061,50.0000000003947,2.29183210903322e-10,100.000000000135
9.00450225112556,-3.23235588832925,750.000000000214,6.90367165638708e-10,49.9999999997057,50.0000000003971,2.30519248659395e-10,100.000000000136
9.10455227613807,-3.5316743379098,750.000000000212,6.84211762290653e-10,49.999999999709,50.0000000003934,2.28405619530473e-10,100.000000000135
9.20460230115058,-4.01299462658165,750.000000000209,6.73378748646111e-10,49.999999999713,50.0000000003873,2.24838931157465e-10,100.000000000133
9.30465232616308,-4.25010476364404,750.000000000208,6.67703267465363e-10,49.9999999997141,50.0000000003842,2.23054570227946e-10,100.000000000132
9.40470235117559,-4.07561576003408,750.000000000209,6.71583967771313e-10,49.9999999997116,50.0000000003865,2.2441894670811e-10,100.000000000132
9.50475237618809,-3.69161005302984,750.000000000211,6.79968851915764e-10,49.9999999997083,50.0000000003913,2.27194778268679e-10,100.000000000134
9.6048024012006,-3.45534088719897,750.000000000213,6.84985190390652e-10,49.9999999997071,50.0000000003941,2.287927676619e-10,100.000000000135
9.70485242621311,-3.54581073516617,750.000000000212,6.83175605141684e-10,49.9999999997086,50.000000000393,2.28132043368049e-10,100.000000000135
9.80490245122561,-3.8369906010888,750.00000000021,6.76880378239148e-10,49.9999999997111,50.0000000003894,2.26038683444238e-10,100.000000000133
9.90495247623812,-4.05633201464408,750.000000000208,6.71898162395569e-10,49.9999999997125,50.0000000003866,2.24435491426746e-10,100.000000000132
